Asset,Rating,Allocation ($),Percentage (%)
ESPR,0.7000000000000001,3.444692963487733,0.05450944207609386
9618,0.7000000000000001,3.443258869830993,0.054486748719692474
COST,0.7000000000000001,3.441825373215743,0.05446406481098318
CVX,0.7000000000000001,3.440392473393422,0.05444139034603275
RJF,0.7000000000000001,3.438960170115573,0.054418725320909495
FANG,0.7000000000000001,3.437528463133843,0.05439606973168348
JBL,0.7000000000000001,3.4360973521999822,0.05437342357442632
DEI,0.7000000000000001,3.4346668370658437,0.05435078684521132
OTIS,0.7000000000000001,3.4332369174833848,0.05432815954011339
DLR,0.7000000000000001,3.431807593204666,0.05430554165520911
ADSK,0.7000000000000001,3.4303788639818493,0.05428293318657662
SQSP,0.7000000000000001,3.4289507295672026,0.05426033413029579
UBS,0.7000000000000001,3.427523189713095,0.054237744482448044
CRWD,0.7000000000000001,3.4260962441719984,0.05421516423911645
TROW,0.7000000000000001,3.4246698926964902,0.05419259339638578
SOFI,0.7000000000000001,3.4232441350392477,0.05417003195034232
RVMD,0.7000000000000001,3.4218189709530535,0.05414747989707407
DNB,0.7000000000000001,3.4203944001907916,0.05412493723267063
TTWO,0.7000000000000001,3.41897042250545,0.054102403953223216
WEC,0.7000000000000001,3.4175470376501185,0.054079880054824704
LFST,0.7000000000000001,3.416124245377991,0.05405736553356958
RDFN,0.7000000000000001,3.4147020454423633,0.05403486038555393
CL,0.7000000000000001,3.4132804375966335,0.054012364606875515
FROG,0.7000000000000001,3.4118594215943037,0.05398987819363369
MP,0.7000000000000001,3.4104389971889773,0.05396740114192942
ISRG,0.7000000000000001,3.40901916413436,0.05394493344786534
AXTA,0.7000000000000001,3.407599922184263,0.053922475107545664
HOOD,0.7000000000000001,3.406181271092596,0.053900026117076255
JEF,0.7000000000000001,3.4047632106133734,0.05387758647256456
TDS,0.7000000000000001,3.4033457405007117,0.05385515617011969
BX,0.7000000000000001,3.40192886050883,0.05383273520585236
BRO,0.7000000000000001,3.4005125703920487,0.05381032357587492
PBA,0.7000000000000001,3.399096869904791,0.05378792127630128
IBKR,0.7000000000000001,3.3976817588015833,0.053765528303247025
MMM,0.7000000000000001,3.3962672368370534,0.05374314465282936
VZ,0.7000000000000001,3.3948533037659305,0.05372077032116706
VVV,0.7000000000000001,3.393439959343047,0.05369840530438058
VLTO,0.7000000000000001,3.3920272033233374,0.05367604959859191
SRPT,0.7000000000000001,3.390615035461837,0.0536537031999247
SHW,0.7000000000000001,3.3892034555136847,0.05363136610450425
WWW,0.7000000000000001,3.3877924632341205,0.05360903830845742
CFG,0.7000000000000001,3.386382058378486,0.053586719807912686
PM,0.7000000000000001,3.3849722407022247,0.05356441059900014
WAB,0.7000000000000001,3.3835630099608838,0.05354211067785153
TXN,0.7000000000000001,3.382154365910109,0.05351982004060012
GDDY,0.7000000000000001,3.38074630830565,0.05349753868338089
HSIC,0.7000000000000001,3.379338836903358,0.05347526660233037
OHI,0.7000000000000001,3.377931951459185,0.053453003793586674
IFF,0.7000000000000001,3.3765256517291853,0.0534307502532896
PRU,0.7000000000000001,3.3751199374695147,0.05340850597758048
PSTG,0.7000000000000001,3.3737148084364295,0.053386270962602296
EMR,0.7000000000000001,3.3723102643862894,0.053364045204499645
NKTR,0.7000000000000001,3.370906305075554,0.053341828699418656
CEG,0.7000000000000001,3.369502930260785,0.05331962144350716
FITB,0.7000000000000001,3.3681001396986443,0.05329742343291453
CUBE,0.7000000000000001,3.3666979331458973,0.05327523466379174
KGC,0.7000000000000001,3.3652963103594087,0.05325305513229141
EBAY,0.7000000000000001,3.363895271096145,0.05323088483456773
DAL,0.7000000000000001,3.3624948151131737,0.05320872376677648
MU,0.7000000000000001,3.3610949421676644,0.053186571925075074
BK,0.7000000000000001,3.3596956520168866,0.0531644293056225
ANET,0.7000000000000001,3.3582969444182114,0.053142295904579355
PCG,0.7000000000000001,3.356898819129112,0.05312017171810785
AMCR,0.7000000000000001,3.3555012759071596,0.05309805674237175
MTTR,0.7000000000000001,3.354104314510029,0.05307595097353645
BE,0.7000000000000001,3.3527079346954953,0.05305385440776895
BAC,0.7000000000000001,3.3513121362214338,0.05303176704123781
3968,0.7000000000000001,3.349916918845821,0.05300968887011324
V,0.7000000000000001,3.3485222823267344,0.05298761989056698
GEN,0.7000000000000001,3.347128226422352,0.05296556009877241
EXEL,0.7000000000000001,3.3457347508909523,0.052943509490904476
LNC,0.7000000000000001,3.344341855490915,0.05292146806313974
VNO,0.7000000000000001,3.3429495399807188,0.05289943581165634
NOW,0.7000000000000001,3.3415578041189447,0.05287741273263399
RKLB,0.7000000000000001,3.340166647664274,0.052855398822254054
K,0.7000000000000001,3.3387760703754883,0.05283339407669941
PBI,0.7000000000000001,3.3373860720114683,0.05281139849215457
EXPE,0.7000000000000001,3.335996652331197,0.05278941206480562
FOX,0.7000000000000001,3.334607811093757,0.05276743479084026
DDOG,0.7000000000000001,3.333219548058331,0.052745466666447735
KKR,0.7000000000000001,3.3318318629842016,0.052723507687818916
SCCO,0.7000000000000001,3.3304447556307526,0.05270155785114622
SSNC,0.7000000000000001,3.3290582257574677,0.052679617152623676
1288,0.7000000000000001,3.32767227312393,0.05265768558844689
UBER,0.7000000000000001,3.3262868974898234,0.05263576315481306
CHWY,0.7000000000000001,3.3249020986149316,0.052613849847920974
AA,0.7000000000000001,3.3235178762591393,0.05259194566397097
NWL,0.7000000000000001,3.322134230182428,0.05257005059916499
1088,0.7000000000000001,3.3207511601448836,0.05254816464970655
FTV,0.7000000000000001,3.3193686659066883,0.05252628781180076
PAYO,0.7000000000000001,3.317986747228126,0.0525044200816543
WAL,0.7000000000000001,3.3166054038695796,0.052482561455475425
ARMK,0.7000000000000001,3.315224635591532,0.05246071192947398
3692,0.7000000000000001,3.3138444421545667,0.05243887149986138
WRBY,0.7000000000000001,3.312464823319365,0.052417040162850606
AEP,0.7000000000000001,3.311085778846709,0.05239521791465625
TPX,0.7000000000000001,3.3097073084974804,0.052373404751494435
AER,0.7000000000000001,3.308329412032661,0.052351600669582915
JOBY,0.7000000000000001,3.30695208921333,0.052329805665140956
AMZN,0.7000000000000001,3.305575339800668,0.052308019734389435
FCX,0.7000000000000001,3.3041991635559556,0.05228624287355082
2628,0.7000000000000001,3.30282356024057,0.05226447507884909
GH,0.7000000000000001,3.3014485296159903,0.05224271634650984
VNDA,0.7000000000000001,3.300074071443794,0.052220966672760265
ALL,0.7000000000000001,3.2987001854856572,0.05219922605382906
CIEN,0.7000000000000001,3.2973268715033566,0.052177494485946524
WMB,0.7000000000000001,3.2959541292587673,0.052155771965344544
ADI,0.7000000000000001,3.294581958513864,0.05213405848825657
BABA,0.7000000000000001,3.2932103590307187,0.052112354050917555
KLG,0.7000000000000001,3.2918393305715052,0.052090658649564144
AZEK,0.7000000000000001,3.290468872898495,0.052068972280434445
TGNA,0.7000000000000001,3.289098985774057,0.052047294939768146
RVLV,0.7000000000000001,3.2877296689606625,0.05202562662380654
SATS,0.7000000000000001,3.286360922220879,0.05200396732879248
ADPT,0.7000000000000001,3.284992745317373,0.05198231705097031
MRO,0.7000000000000001,3.283625138012911,0.05196067578658607
1919,0.7000000000000001,3.282258100070358,0.05193904353188724
3888,0.7000000000000001,3.2808916312526764,0.05191742028312292
HR,0.7000000000000001,3.2795257313229293,0.051895806036543764
AME,0.7000000000000001,3.278160400044277,0.05187420078840199
LNT,0.7000000000000001,3.2767956371799793,0.05185260453495138
UPWK,0.7000000000000001,3.275431442493393,0.05183101727244723
TSLA,0.7000000000000001,3.274067815747975,0.05180943899714645
X,0.7000000000000001,3.2727047567072804,0.051787869705307514
EQT,0.7000000000000001,3.2713422651349626,0.05176630939319039
NVDA,0.7000000000000001,3.2699803407947736,0.05174475805705669
TNDM,0.7000000000000001,3.2686189834505623,0.05172321569316948
GOOG,0.7000000000000001,3.2672581928662785,0.051701682297793476
PCAR,0.7000000000000001,3.2658979688059677,0.05168015786719489
WTTR,0.6997259282868526,3.264538311033775,0.05165864239764153
CXW,0.6994066992094863,3.2631792193139444,0.051637135885402696
RBA,0.6993249571428573,3.261820693410816,0.05161563832674933
JHG,0.6992212068273094,3.2604627330888296,0.05159414971795384
VEEV,0.6989395600000001,3.2591053381125232,0.051572670055290246
HYLN,0.698623654618474,3.2577485082465314,0.0515511993350341
TWST,0.6986107398406376,3.2563922432555876,0.051529737553462476
CPT,0.6976345783132532,3.2550365429045236,0.051508284706854035
SLQT,0.6966968565737053,3.2536814069582687,0.051486840791488984
AIV,0.6963104818897639,3.2523268351818495,0.051465405803649056
POR,0.6946455154150198,3.2509728273403917,0.05144397973961757
EMN,0.6946300803212853,3.249619383199118,0.051422562595679344
BALL,0.6941062290453502,3.2482665025233475,0.05140115436812077
GNRC,0.6940521341269842,3.2469141850785004,0.0513797550532298
KLAC,0.6938253784860559,3.2455624306300908,0.05135836464729588
CGEN,0.693673932,3.2442112389437336,0.05133698314661009
EXLS,0.6931450904761906,3.24286060978514,0.051315610547464974
DNOW,0.6925455795180724,3.2415105429201168,0.051294246846154606
DOV,0.6924582116465865,3.2401610381145716,0.0512728920389747
DRI,0.6922981366459626,3.238812095134507,0.05125154612222242
SHAK,0.6922350804780877,3.237463713746025,0.05123020909219652
DAWN,0.691902632931727,3.236115893715323,0.05120888094519727
EWBC,0.6915548095238097,3.234768634808697,0.05118756167752649
CDNA,0.6910952800000001,3.2334219367925403,0.05116625128548756
MBC,0.6902456000000001,3.2320757994333427,0.051144949765385354
DGX,0.6901809501992033,3.230730222497692,0.05112365711352633
YEXT,0.6900127338582678,3.2293852057522727,0.051102373326218455
PWR,0.689688467193676,3.228040748963866,0.05108109839977123
SCI,0.6896448571428573,3.226696851899352,0.051059832330495734
NRIX,0.6895769608000001,3.2253535143257053,0.05103857511470452
KO,0.6895168174833534,3.224010736009999,0.05101732674871171
BURL,0.6894911801587302,3.2226685167194034,0.050996087228832976
PSTAKE-USDT,0.6893584571713404,3.221326856221186,0.05097485655138551
LDOS,0.6889028629032259,3.2199857542827086,0.05095363471268801
WCN,0.68826852,3.2186452106714336,0.050932421709060746
TPH,0.6881831023809525,3.217305225154918,0.0509112175368255
ED,0.6880639199913036,3.2159657975008153,0.050890022192305595
PCVX,0.6880439200000001,3.214626927476876,0.05086883567182587
SWN,0.6876923076923078,3.213288614850949,0.050847657971712694
ELF-USDT,0.6874780839731653,3.2119508593909782,0.050826489088294007
UGLD,0.6872929677165356,3.2106136608650035,0.0508053290178992
ATO,0.6869498872509961,3.2092770190411626,0.05078417775685927
CWEN,0.6868345107142858,3.20794093368769,0.050763035301506707
EFX,0.6867920260869567,3.206605404572916,0.05074190164817553
PPC,0.686679556451613,3.205270431465267,0.050720776793201264
PSN,0.6863193070866143,3.2039360141332667,0.050699660732921016
MD,0.6862359975903616,3.2026021523455337,0.050678553463673316
BMO,0.6861131884920636,3.201268845870785,0.05065745498179834
REZI,0.6860299416000001,3.1999360944778337,0.05063636528363774
TW,0.6859708273092371,3.1986038979355866,0.05061528436553464
CMC,0.6857279168000001,3.197272256013049,0.050594212223833764
PTCT,0.6856853600000001,3.1959411684793215,0.05057314885488129
TPG,0.6852132800000001,3.194610635103601,0.05055209425502495
TSVT,0.6850667004016066,3.193280655655182,0.050531048420614046
AJG,0.6850169617529882,3.191951229903452,0.0505100113479993
ITCI,0.6847413600000001,3.190622357617897,0.050488983033533025
ALNY,0.684658466798419,3.1892940385680975,0.050467963473569015
VFC,0.6841405002660991,3.187966272523731,0.05044695266446263
GRMN,0.683676450996016,3.1866390592545706,0.05042595060257068
RL,0.6834163346613547,3.1853123985304848,0.05040495728425154
RXO,0.6833723200000001,3.183986290121438,0.0503839727058651
FVRR,0.6831224710843374,3.1826607337974906,0.05036299686377272
BFH,0.6829967200000001,3.181335729328799,0.050342029754337346
RVTY,0.6829093975903615,3.1800112764856143,0.05032107137392337
VLO,0.6825083030207181,3.178687375038285,0.050300121718896765
DOT-USDT,0.6824699442525289,3.177364024757253,0.05027918078562496
BABYDOGE-USDT,0.6824610709691411,3.1760412254130572,0.05025824857047689
ALC,0.6824328800000001,3.174718976776333,0.05023732506982308
CARG,0.6821402634920636,3.173397278617808,0.05021641028003548
MKSI,0.6817541840000001,3.1720761307083087,0.0501955041974876
PEPE-BRL,0.681669005562099,3.1707555328187547,0.05017460681855441
MCK,0.681573285770751,3.1694354847201622,0.05015371813961246
DVA,0.6812680036144579,3.1681159861836425,0.050132838157039755
BKU,0.6811805737051794,3.166797036980402,0.05011196686721586
VMC,0.6810902400000001,3.1654786368817427,0.05009110426652175
LPX,0.6810632000000001,3.164160785659061,0.05007025035134002
PEPE-USDC,0.680953539124528,3.1628434830838494,0.05004940511805472
SIG,0.6809072874493928,3.1615267289276945,0.05002856856305136
MASK-USDT,0.6808941438968534,3.160210522962279,0.05000774068271704
PEPE-USDT,0.6808170621137725,3.1588948649593807,0.049986921473440304
SPHR,0.6807701821428572,3.1575797546908713,0.04996611093161123
SAND-USDT,0.6803796479677681,3.1562651919287186,0.04994530905362138
TMHC,0.6801932400000001,3.1549511764449845,0.04992451583586383
LRN,0.68005464,3.1536377080118267,0.04990373127473317
VNT,0.6799123000000001,3.152324786401497,0.049882955366625445
BNTX,0.679795908433735,3.151012411386342,0.04986218810793825
OII,0.6797070916334662,3.149700582738804,0.049841429495070665
PAYC,0.6794981854838711,3.148389300231419,0.04982067952442326
ACM,0.6793675200000001,3.1470785636368177,0.04979993819239811
PTC,0.679192422310757,3.145768372727727,0.04977920549539877
SMG,0.6790579032258065,3.144458727276966,0.04975848142983033
SAP,0.6790048736000001,3.1431496270574497,0.04973776599209933
VOYA,0.6789531600000001,3.141841071842189,0.04971705917861387
VRSK,0.6787735176,3.140533061404286,0.04969636098578347
BAH,0.6786062338645419,3.1392255955169404,0.0496756714100192
BERY,0.6783401114625697,3.1379186739534446,0.04965499044773359
ZUO,0.6782178217821783,3.1366122964871854,0.04963431809534069
SAFE-USDT,0.678126734058426,3.135306462891646,0.04961365434925604
CWH,0.6779359430604982,3.1340011729404007,0.049592999205896666
RARE,0.6775006642570283,3.1326964264071195,0.049572352661681036
HGV,0.6774590276000001,3.131392223065568,0.04955171471302922
ADA-USDT,0.6773789765073917,3.130088562689604,0.04953108535636269
PODD,0.6768987200000001,3.1287854450531802,0.04951046458810441
POL-USDT,0.6767668583868941,3.1274828699303443,0.0494898524046789
TXRH,0.6767180400000001,3.126180837095236,0.04946924880251209
BDTX,0.6764968951612904,3.12487934632209,0.04944865377803143
FLOKI-USDT,0.6763467727456309,3.123578397385237,0.0494280673276659
VENOM-USDT,0.6762908783268662,3.1222779900590982,0.04940748944784589
BOOT,0.6761476873015874,3.120978124118191,0.04938692013500332
LUNC-USDC,0.6760865449401303,3.119678799337126,0.0493663593855716
LUNC-USDT,0.6757238915380466,3.1183800154906076,0.04934580719598561
XRP-USDC,0.6756917239858329,3.117081772353434,0.04932526356268168
XRP-USDT,0.675659421192951,3.1157840697004975,0.049304728482097715
HCC,0.6755422027888447,3.1144869073067833,0.049284201950673026
SKT,0.6755191320000001,3.113190284947372,0.04926368396484844
MAA,0.675519028340081,3.1118942023974356,0.04924317452106624
YY,0.6754898033932585,3.1105986594322412,0.04922267361577021
FLOKI-USDC,0.6753247726597271,3.1093036558271483,0.0492021812454056
WH,0.6752931438735179,3.1080091913576116,0.04918169740641918
AAL,0.6752808988764045,3.1067152657991777,0.04916122209525913
DYDX-USDT,0.6752052399554851,3.105421878927488,0.04914075530837518
BONK-USDT,0.6750640711901678,3.104129030518276,0.04912029704221848
UNI-USDT,0.6750065901016896,3.102836720347369,0.049099847293241704
VCYT,0.6748556800000001,3.1015449481906883,0.049079406057898976
ALPHA-USDT,0.6746814791687485,3.1002537138242476,0.049058973332645896
SNX,0.6746734400000001,3.098963017024154,0.04903854911393955
USTC-USDT,0.6744641363215905,3.0976728575666086,0.049018133398238496
ARVN,0.6740061783464568,3.0963832352279046,0.04899772618200275
UNFI,0.6738948995983937,3.0950941497844293,0.04897732746169384
NWS,0.6738794331983806,3.0938056010126624,0.048956937233774735
TTMI,0.673755244621514,3.0925175886891765,0.048936555494709884
ALLE,0.6736973091633467,3.091230112590638,0.04891618224096521
TRX-USDC,0.6732147612787055,3.0899431724938062,0.048895817469008104
MCO,0.6731156048387098,3.0886567681755324,0.04887546117530744
LUNC-EUR,0.6731052019210009,3.0873708994127615,0.04885511335633354
TRX-USDT,0.673063641850388,3.0860855659825317,0.04883477400855821
WHD,0.6728927466135459,3.0848007676619726,0.04881444312845473
RH,0.672860376,3.0835165042283084,0.04879412071249784
LPLA,0.6726296581673308,3.0822327754588543,0.048773806757163744
AVB,0.6726197912,3.0809495811310192,0.04875350125893011
BECN,0.6725394306772909,3.0796669210223055,0.04873320421427611
GGG,0.6724879460000001,3.0783847949103063,0.04871291561968233
OMI-USDT,0.6724839219643312,3.0771032025727085,0.04869263547163084
MANA-USDT,0.6723637889932199,3.0758221437872915,0.04867236376660519
MHK,0.6722625403225807,3.0745416183319256,0.048652100501090347
MNDY,0.6719402208835342,3.073261625984577,0.04863184567157283
GWRE,0.6719228800000001,3.0719821665233016,0.04861159927454054
L,0.6718562915322581,3.0707032397262477,0.048591361306482866
ENV,0.6718271145748989,3.0694248453716573,0.04857113176389066
PSA,0.6718147055555557,3.0681469832378636,0.048550910643256236
CSX,0.6717171717171718,3.0668696531032933,0.048530697941073356
DOGE-USDT,0.6716784494772626,3.0655928547464644,0.04851049365383728
FHI,0.67152984,3.0643165879459873,0.048490297778044665
ATEN,0.6714832653386456,3.063040852480564,0.048470110310193694
ICE-USDT,0.6714490190167374,3.0617656481289903,0.048449931246783956
DOGE-USDC,0.6714190922304912,3.060490974670152,0.04842976058431651
FTDR,0.6712702,3.0592168318830293,0.04840959831929391
KMT,0.6712525738095239,3.0579432195466913,0.04838944444822009
BPMC,0.6711948386454184,3.0566701374403027,0.048369298967600526
BAT-USDT,0.6706150880182996,3.055397585343117,0.04834916187394207
GEAR-USDT,0.6701198816376432,3.0541255630344812,0.04832903316375309
MDT,0.6700100300902708,3.052854070293834,0.04830891283354337
SHOO,0.6692483470119522,3.051583106900706,0.048288800879824165
GTX,0.6692286283585496,3.0503126726347185,0.04826869729910816
MDT-USDT,0.6692163264344467,3.049042767275587,0.04824860208790954
ASTR-USDT,0.6690639488782001,3.047773390603116,0.04822851524274387
CELO-USDT,0.6690529004236238,3.046504542397203,0.048208436760128245
AXNX,0.668928249586777,3.045236222437836,0.04818836663658114
OC,0.668878880876494,3.043968430505098,0.04816830486862253
CFX-USDT,0.6687700073245875,3.042701166379159,0.04814825145277381
FBIN,0.6685346616853468,3.041434429840284,0.04812820638555785
TRUP,0.6684664072000001,3.0401682206688267,0.04810816966349891
CINF,0.6682914963855422,3.038902538645234,0.04808814128312276
MASI,0.6682312912000001,3.0376373835500443,0.04806812124095659
ZENT-USDT,0.668128696054146,3.0363727551638866,0.048048109533529046
FAF,0.6679093260000001,3.0351086532674825,0.048028106157370215
AGIO,0.6678375100401608,3.0338450776416424,0.04800811110901161
EOG,0.6678048780487804,3.0325820280672704,0.04798812438498621
CHKP,0.6677532963855423,3.031319504325361,0.04796814598182844
DUOL,0.6677228884,3.0300575061969988,0.047948175896074134
RUNECOIN-USDT,0.6675769872896004,3.0287960334633612,0.04792821412426061
PINC,0.6674550614947966,3.027535085905716,0.04790826066292661
FNV,0.6672290722222223,3.0262746633054225,0.04788831550861233
WCC,0.6670806928286853,3.0250147654439297,0.04786837865785936
ICX-USDT,0.6668579201009056,3.0237553921027795,0.0478484501072108
WIN-USDT,0.6662683470933991,3.0224965430636024,0.04782852985321113
UHS,0.6661720769841271,3.021238218108122,0.04780861789240629
ZEUS-USDT,0.6661233067607356,3.019980417018152,0.04778871422134367
RSKD,0.6661086847389559,3.0187231395755965,0.047768818836572094
BONK-USDC,0.6660949528049799,3.017466385562451,0.047748931734641786
MSI,0.6659515705179284,3.016210154760801,0.04772905291210447
CME,0.6658021658021658,3.0149544469528244,0.047709182365513254
GEAR-USDC,0.6656625473156246,3.013699261920787,0.047689320091422696
NBIX,0.665373717875361,3.0124445994470483,0.0476694660863888
PIXEL-USDT,0.6653187240661527,3.011190459314056,0.04764962034696899
ICE-USDC,0.6651828675410745,3.00993684130435,0.047629782869722116
ACIW,0.6650738612000001,3.00868374520056,0.04760995365120851
WKC,0.6650701450199205,3.0074311707854053,0.04759013268798984
GTLS,0.6649259107569722,3.0061791178416977,0.047570319976629305
ZG,0.6647491337349398,3.0049275861523386,0.04755051551369151
GBCI,0.6645800364705883,3.003676575500318,0.047530719295742416
HQY,0.6642827418326694,3.0024260856687195,0.047510931319349525
UA,0.6641791044776121,3.001176116440714,0.047491151581081685
BWXT,0.6637318384920636,2.9999266675995644,0.04747138007750921
MC,0.6633721718253969,2.998677738928624,0.04745161680520383
SC-USDT,0.6632638100256703,2.9974293302113346,0.04743186176073872
FR,0.6631663974151858,2.99618144123123,0.04741211494068845
PHIN,0.6629863386454184,2.994934071771933,0.047392376341629044
PH,0.6627471800000001,2.993687221617157,0.047372645960137946
MOODENG-USDT,0.6624738375615498,2.9924408905507054,0.04735292379279401
ADA-USDC,0.6620968822536644,2.991195078356471,0.047333209836177524
KYMR,0.6619548155378487,2.9899497848184375,0.047313504086870205
INVA,0.6619006066666667,2.988705009720678,0.04729380654145518
FRT,0.6613209603174603,2.9874607528473556,0.04727411719651703
RPM,0.6611689438735179,2.986217013982723,0.04725443604864171
GLPI,0.6611215735509521,2.984973792911123,0.047234763094416626
AXSM,0.6611182341269842,2.9837310894169886,0.04721509833043062
BABYDOGE-USDC,0.6607648211654442,2.9824889032848416,0.0471954417532739
INSP,0.6607642355731226,2.981247234299295,0.04717579335953816
CAT-USDT,0.6607008745183077,2.9800060822450485,0.04715615314581645
XNCR,0.660544030677291,2.9787654469068947,0.047136521108703276
CALM,0.6602045916996049,2.9775253280697145,0.04711689724479458
DATA,0.6600897699644661,2.976285725518478,0.04709728155068767
DPZ,0.659895242,2.9750466390382457,0.04707767402298131
ALSN,0.6598051608695653,2.9738080684141663,0.04705807465827565
TURBO-USDC,0.6596967945283942,2.972570013431479,0.04703848345317229
AX,0.6596847200000001,2.971332473875513,0.047018900404274214
H,0.6596091936000001,2.9700954495316845,0.04699932550818584
NATL,0.65960072,2.9688589401855014,0.046979758761512995
388,0.6594634873323401,2.9676229456225602,0.04696020016086291
VSTO,0.6593570228000001,2.966387465628546,0.046940649702844235
QTWO,0.6591570341365462,2.9651524999892334,0.046921107384067025
GKOS,0.6590267426294821,2.963918048490487,0.04690157320114277
PKG,0.6589858964,2.9626841109182593,0.046882047150684336
CAT-USDC,0.6586613713800206,2.9614506870585933,0.046862529229306046
CRS,0.658624314624506,2.9602177766976197,0.04684301943362357
AVT,0.6583671887550202,2.958985379621559,0.04682351776025403
TNL,0.6581664919354839,2.957753495616721,0.046804024205815954
FRPT,0.6581023440000001,2.956522124469503,0.046784538766929264
AAON,0.6579569758064517,2.955291265966393,0.0467650614402153
SEIC,0.6578394240000001,2.9540609198939674,0.04674559222229681
DHR,0.6577454643677126,2.952831086038891,0.04672613110979794
RYTM,0.65697771,2.951601764187917,0.046706678099344236
PB,0.656833332936508,2.9503729541278894,0.04668723318756267
MRC,0.6567116410358567,2.9491446556457372,0.04666779637108157
HUBS,0.6566144164658636,2.9479168685284827,0.046648367646530756
ENR,0.6563945629482073,2.946689592563234,0.04662894701054136
ALTR,0.6563772800000001,2.9454628275371872,0.046609534459745965
AMBA,0.6563371661354582,2.94423657323763,0.046590129990778544
ONTO,0.65624844,2.9430108294519357,0.04657073360027448
ANSS,0.6558800532258066,2.9417855959675676,0.046551345284870524
SF,0.6556867330677292,2.9405608725720778,0.04653196504120489
SLGN,0.6556266000000001,2.939336659053105,0.04651259286591713
GDOT,0.6553573896414344,2.938112955198379,0.04649322875564822
HCAT,0.6553489422310758,2.9368897607957147,0.04647387270704053
FORM,0.6552308432205244,2.935667075633019,0.046454524716737854
URI,0.6551893784860559,2.9344448994982844,0.04643518478138535
AMH,0.6549178044023406,2.933223232179592,0.046415852897629555
ABM,0.6549013306451614,2.9320020734651124,0.04639652906211847
WIX,0.6547388936254981,2.9307814231431037,0.04637721327150144
SWI,0.6546121052631579,2.929561281001912,0.04635790552242921
J,0.6544581945222078,2.928341646829971,0.046338605811553926
OMCL,0.6540934708661418,2.9271225204158036,0.04631931413552913
ACN,0.6537912790179236,2.92590390154802,0.04630003049100977
UBSI,0.6537437653386455,2.9246857900153196,0.04628075487465214
SNBR,0.653665054509804,2.923468185606487,0.04626148728311399
AXON,0.6536413654618475,2.9222510881103974,0.046242227713054404
POST,0.6534627710843375,2.9210344973160134,0.0462229761611339
SCR-USDT,0.6532609596797609,2.919818413012385,0.046203732624014365
FFIN,0.6532016044176707,2.9186028349886497,0.04618449709835907
MSCI,0.6523481252000001,2.9173877630340335,0.04616526958083269
857,0.6523437499999999,2.9161731969378493,0.04614605006810129
SFIN,0.6522299523622048,2.914959136489499,0.046126838556832306
BR,0.6521452104838711,2.9137455814784707,0.04610763504369457
CBSH,0.6521078496000001,2.912532531694342,0.046088439525358314
EQIX,0.6519515753968255,2.911319986926775,0.046069251998495125
CNNE,0.6519402400000001,2.9101079469655233,0.04605007245977802
FFIV,0.6519313322709164,2.9088964116004252,0.046030900905881356
PEGA,0.6519118239043825,2.9076853806214076,0.04601173733348091
NMIH,0.6517898976095619,2.9064748538184846,0.04599258173925382
CYBR,0.6514572730158731,2.9052648309817575,0.04597343411987861
NFG,0.6513076200000001,2.904055311901415,0.04595429447203519
FNKO,0.651293144621514,2.9028462963677346,0.04593516279240487
GVA,0.6512285896414344,2.9016377841710783,0.045916039077670306
AVA,0.6504936631976592,2.900429775101898,0.04589692332451558
MLCO,0.65,2.899222268950732,0.04587781552962611
ITRI,0.6499437864541834,2.898015265508204,0.0458587156896887
CRUS,0.6496741641129034,2.8968087645650282,0.04583962380139158
HCSG,0.6495518883534137,2.8956027659120034,0.0458205398614243
OSK,0.6493724638554218,2.8943972693400166,0.045801463866477835
PCTY,0.6492673196000001,2.893192274640042,0.0457823958132445
NLY,0.6489476524554775,2.8919877816031394,0.045763335698418
STE,0.6487015589001849,2.890783790020457,0.04574428351869343
NJR,0.6483463855421687,2.889580299683229,0.04572523927076724
NVRI,0.6482215613545818,2.888377310382778,0.045706202951337274
KOD,0.6480813305220885,2.887174821910512,0.04568717455710276
DCI,0.6480345600000001,2.8859728340579265,0.04566815408476424
RRR,0.6480080400000001,2.884771346616603,0.04564914153102371
WTW,0.6479203212851407,2.8835703593782123,0.04563013689258449
SSB,0.6478749532000001,2.8823698721345075,0.04561114016615126
HRMY,0.6478707812749005,2.881169884677332,0.045592151348430136
KTB,0.6478660556000001,2.879970396798616,0.04557317043612854
CHH,0.6473708562248996,2.8787714082903735,0.0455541974259553
PRGS,0.6473294800000001,2.877572918944707,0.0455352323146206
VAC,0.6472172968127491,2.8763749285538056,0.045516275098836
HUBG,0.6471701107569722,2.875177436909945,0.04549732577531442
IEX,0.6468217637096775,2.873980443805486,0.04547838434077015
PNFP,0.6467129838709679,2.8727839490328777,0.04545945079191887
CPAY,0.6466414525139665,2.871587952384654,0.0454405251254776
ATGE,0.6466109226190477,2.870392453653437,0.04542160733816476
MMSI,0.6463723673306774,2.869197452631932,0.04540269742670008
AMP,0.6462918710317461,2.868002949112935,0.045383795387804696
AVNT,0.6460368358565738,2.8668089428893246,0.045364901218201116
PI,0.6456086000000001,2.8656154337540665,0.04534601491461319
EVER,0.6453766475806453,2.8644224215002136,0.045327136473766134
APAM,0.6452744012000001,2.863229905920905,0.045308265892386554
UTHR,0.6452159581027669,2.862037886809364,0.04528940316720238
COOP,0.6450482000000001,2.860846363958902,0.045270548294942925
